GM = 4.911328E12
orbital radius = 1837400.0 m
velocity = 1634.9241672822895 m/s
predicted period = 7061.3212003602575 s
state.size = 4
state = [ 1837400.0, 0.0, 0.0, 1634.9241672822895 ]

t, x, y, vx, vy, am, en, radius, v
5520.5, 364618.83625023585, -1800858.6463827426, 1602.4095585231546, 324.4389611580833, 3.0040096649644723E9, -1336488.51638185, 1837399.999999989, 1634.9241672822955
5521.0, 365420.0049172185, -1800696.2486788991, 1602.2650565471424, 325.15184350037094, 3.004009664964472E9, -1336488.5163818502, 1837399.999999989, 1634.9241672822955
5521.5, 366221.10125392495, -1800533.4945499687, 1602.1202374229924, 325.8646614829565, 3.0040096649644723E9, -1336488.51638185, 1837399.999999989, 1634.9241672822955
5522.0, 367022.12510178826, -1800370.3840281663, 1601.9751011793694, 326.5774149647466, 3.004009664964472E9, -1336488.51638185, 1837399.999999989, 1634.9241672822955
5522.5, 367823.07630225585, -1800206.9171457775, 1601.8296478450015, 327.29010380466076, 3.004009664964472E9, -1336488.5163818502, 1837399.999999989, 1634.9241672822955
5523.0, 368623.95469678956, -1800043.0939351588, 1601.6838774486794, 328.0027278616312, 3.004009664964472E9, -1336488.51638185, 1837399.999999989, 1634.9241672822955
5523.5, 369424.76012686564, -1799878.9144287365, 1601.5377900192561, 328.71528699460293, 3.004009664964472E9, -1336488.5163818507, 1837399.9999999888, 1634.9241672822955
5524.0, 370225.49243397475, -1799714.3786590083, 1601.3913855856483, 329.42778106253394, 3.004009664964472E9, -1336488.51638185, 1837399.999999989, 1634.9241672822955
5524.5, 371026.1514596221, -1799549.4866585417, 1601.2446641768347, 330.140209924395, 3.0040096649644723E9, -1336488.5163818498, 1837399.999999989, 1634.9241672822957
5525.0, 371826.73704532726, -1799384.238459975, 1601.0976258218568, 330.85257343916976, 3.004009664964472E9, -1336488.5163818502, 1837399.9999999888, 1634.9241672822957
5525.5, 372627.2490326245, -1799218.634096017, 1600.9502705498192, 331.56487146585494, 3.004009664964472E9, -1336488.5163818502, 1837399.9999999888, 1634.9241672822957
5526.0, 373427.68726306246, -1799052.6735994474, 1600.8025983898888, 332.2771038634601, 3.0040096649644723E9, -1336488.5163818495, 1837399.999999989, 1634.924167282296
5526.5, 374228.0515782046, -1798886.3570031154, 1600.6546093712955, 332.98927049100786, 3.0040096649644723E9, -1336488.5163818498, 1837399.999999989, 1634.9241672822957
5527.0, 375028.3418196289, -1798719.6843399415, 1600.506303523332, 333.7013712075338, 3.0040096649644723E9, -1336488.51638185, 1837399.9999999888, 1634.924167282296
5527.5, 375828.55782892794, -1798552.6556429164, 1600.3576808753535, 334.4134058720865, 3.0040096649644723E9, -1336488.51638185, 1837399.9999999888, 1634.924167282296
5528.0, 376628.69944770914, -1798385.2709451015, 1600.208741456778, 335.12537434372786, 3.004009664964473E9, -1336488.5163818498, 1837399.9999999888, 1634.924167282296
5528.5, 377428.7665175945, -1798217.5302796282, 1600.059485297086, 335.83727648153257, 3.0040096649644723E9, -1336488.5163818495, 1837399.9999999886, 1634.9241672822961
5529.0, 378228.75888022094, -1798049.433679699, 1599.909912425821, 336.54911214458866, 3.0040096649644723E9, -1336488.5163818495, 1837399.9999999886, 1634.9241672822961
5529.5, 379028.67637724, -1797880.9811785861, 1599.760022872589, 337.2608811919972, 3.0040096649644723E9, -1336488.5163818498, 1837399.9999999886, 1634.924167282296
5530.0, 379828.5188503181, -1797712.172809633, 1599.6098166670588, 337.97258348287255, 3.0040096649644723E9, -1336488.5163818498, 1837399.9999999886, 1634.924167282296
5530.5, 380628.2861411366, -1797543.0086062527, 1599.459293838962, 338.68421887634213, 3.0040096649644713E9, -1336488.5163818502, 1837399.9999999884, 1634.924167282296
5531.0, 381427.9780913916, -1797373.4886019295, 1599.3084544180924, 339.39578723154676, 3.0040096649644713E9, -1336488.5163818502, 1837399.9999999884, 1634.924167282296
5531.5, 382227.5945427942, -1797203.6128302177, 1599.157298434307, 340.1072884076405, 3.004009664964472E9, -1336488.51638185, 1837399.9999999884, 1634.9241672822961
5532.0, 383027.13533707045, -1797033.381324742, 1599.005825917525, 340.8187222637907, 3.004009664964472E9, -1336488.5163818495, 1837399.9999999886, 1634.9241672822961
5532.5, 383826.60031596123, -1796862.7941191974, 1598.8540368977287, 341.53008865917786, 3.0040096649644723E9, -1336488.5163818495, 1837399.9999999886, 1634.9241672822961
5533.0, 384625.98932122265, -1796691.8512473498, 1598.7019314049626, 342.2413874529961, 3.0040096649644723E9, -1336488.5163818493, 1837399.9999999886, 1634.9241672822961
5533.5, 385425.3021946257, -1796520.552743035, 1598.5495094693342, 342.9526185044528, 3.0040096649644723E9, -1336488.5163818493, 1837399.9999999886, 1634.9241672822961
5534.0, 386224.53877795656, -1796348.8986401593, 1598.3967711210134, 343.6637816727687, 3.004009664964473E9, -1336488.5163818493, 1837399.9999999886, 1634.9241672822961
5534.5, 387023.69891301636, -1796176.8889726996, 1598.243716390233, 344.3748768171781, 3.0040096649644732E9, -1336488.516381849, 1837399.9999999888, 1634.9241672822964
5535.0, 387822.7824416215, -1796004.523774703, 1598.090345307288, 345.0859037969287, 3.0040096649644732E9, -1336488.516381849, 1837399.9999999888, 1634.9241672822964
5535.5, 388621.78920560336, -1795831.803080287, 1597.9366579025366, 345.7968624712816, 3.0040096649644732E9, -1336488.5163818488, 1837399.9999999888, 1634.9241672822966
5536.0, 389420.7190468088, -1795658.7269236394, 1597.7826542063988, 346.50775269951157, 3.004009664964473E9, -1336488.516381849, 1837399.9999999888, 1634.9241672822964
5536.5, 390219.5718070996, -1795485.2953390186, 1597.628334249358, 347.21857434090686, 3.004009664964473E9, -1336488.5163818493, 1837399.9999999888, 1634.9241672822961
5537.0, 391018.3473283531, -1795311.508360753, 1597.4736980619598, 347.92932725476925, 3.004009664964473E9, -1336488.5163818493, 1837399.9999999888, 1634.9241672822961
5537.5, 391817.04545246164, -1795137.3660232418, 1597.3187456748126, 348.64001130041424, 3.004009664964473E9, -1336488.5163818495, 1837399.9999999886, 1634.9241672822961
5538.0, 392615.6660213331, -1794962.868360954, 1597.1634771185873, 349.35062633717087, 3.004009664964473E9, -1336488.5163818495, 1837399.9999999888, 1634.9241672822961
5538.5, 393414.20887689054, -1794788.0154084296, 1597.0078924240172, 350.06117222438183, 3.004009664964473E9, -1336488.5163818495, 1837399.9999999886, 1634.9241672822961
5539.0, 394212.6738610725, -1794612.8072002782, 1596.8519916218984, 350.77164882140363, 3.004009664964473E9, -1336488.5163818495, 1837399.9999999888, 1634.9241672822961
5539.5, 395011.060815833, -1794437.24377118, 1596.6957747430895, 351.4820559876063, 3.0040096649644732E9, -1336488.5163818493, 1837399.9999999888, 1634.9241672822961
5540.0, 395809.3695831413, -1794261.325155886, 1596.5392418185115, 352.19239358237377, 3.004009664964473E9, -1336488.516381849, 1837399.999999989, 1634.9241672822961
5540.5, 396607.6000049823, -1794085.0513892164, 1596.3823928791485, 352.9026614651037, 3.004009664964473E9, -1336488.516381849, 1837399.999999989, 1634.9241672822961
5541.0, 397405.75192335644, -1793908.422506063, 1596.2252279560464, 353.61285949520743, 3.0040096649644732E9, -1336488.5163818488, 1837399.999999989, 1634.9241672822961
5541.5, 398203.82518027956, -1793731.438541387, 1596.0677470803141, 354.3229875321103, 3.0040096649644732E9, -1336488.516381849, 1837399.999999989, 1634.9241672822961
5542.0, 399001.8196177832, -1793554.09953022, 1595.909950283123, 355.0330454352514, 3.0040096649644732E9, -1336488.516381849, 1837399.999999989, 1634.9241672822961
5542.5, 399799.7350779143, -1793376.4055076642, 1595.751837595707, 355.74303306408376, 3.0040096649644732E9, -1336488.5163818486, 1837399.9999999893, 1634.9241672822961
5543.0, 400597.5714027357, -1793198.3565088918, 1595.5934090493624, 356.4529502780743, 3.0040096649644732E9, -1336488.5163818486, 1837399.9999999893, 1634.9241672822961
5543.5, 401395.32843432575, -1793019.9525691455, 1595.4346646754484, 357.16279693670384, 3.0040096649644737E9, -1336488.5163818484, 1837399.9999999893, 1634.9241672822961
5544.0, 402193.00601477845, -1792841.193723738, 1595.2756045053861, 357.87257289946723, 3.004009664964474E9, -1336488.5163818486, 1837399.9999999895, 1634.9241672822961
5544.5, 402990.60398620367, -1792662.0800080523, 1595.1162285706596, 358.5822780258733, 3.0040096649644737E9, -1336488.5163818484, 1837399.9999999895, 1634.9241672822961
5545.0, 403788.1221907269, -1792482.6114575416, 1594.9565369028153, 359.2919121754448, 3.0040096649644732E9, -1336488.5163818488, 1837399.9999999895, 1634.924167282296
5545.5, 404585.56047048955, -1792302.7881077297, 1594.7965295334623, 360.0014752077186, 3.0040096649644737E9, -1336488.5163818486, 1837399.9999999895, 1634.9241672822961
5546.0, 405382.91866764874, -1792122.6099942103, 1594.6362064942718, 360.7109669822458, 3.0040096649644732E9, -1336488.5163818488, 1837399.9999999895, 1634.924167282296
5546.5, 406180.1966243775, -1791942.0771526473, 1594.4755678169781, 361.4203873585913, 3.0040096649644737E9, -1336488.5163818488, 1837399.9999999895, 1634.924167282296
5547.0, 406977.3941828647, -1791761.189618775, 1594.3146135333773, 362.1297361963344, 3.0040096649644737E9, -1336488.5163818484, 1837399.9999999898, 1634.924167282296
5547.5, 407774.51118531515, -1791579.9474283976, 1594.1533436753282, 362.8390133550684, 3.0040096649644737E9, -1336488.5163818481, 1837399.99999999, 1634.924167282296
5548.0, 408571.5474739496, -1791398.35061739, 1593.9917582747523, 363.5482186944009, 3.0040096649644737E9, -1336488.5163818481, 1837399.99999999, 1634.924167282296
5548.5, 409368.50289100484, -1791216.3992216967, 1593.8298573636334, 364.25735207395354, 3.004009664964474E9, -1336488.5163818481, 1837399.99999999, 1634.924167282296
5549.0, 410165.37727873353, -1791034.0932773328, 1593.6676409740178, 364.96641335336244, 3.004009664964474E9, -1336488.516381848, 1837399.9999999902, 1634.9241672822957
5549.5, 410962.17047940445, -1790851.4328203835, 1593.505109138014, 365.6754023922778, 3.004009664964474E9, -1336488.5163818484, 1837399.99999999, 1634.9241672822957
5550.0, 411758.8823353025, -1790668.417887004, 1593.3422618877933, 366.38431905036424, 3.004009664964474E9, -1336488.5163818477, 1837399.9999999902, 1634.924167282296
5550.5, 412555.5126887286, -1790485.04851342, 1593.179099255589, 367.09316318730066, 3.0040096649644737E9, -1336488.5163818481, 1837399.99999999, 1634.924167282296
5551.0, 413352.0613819998, -1790301.324735927, 1593.0156212736974, 367.8019346627803, 3.004009664964474E9, -1336488.5163818481, 1837399.99999999, 1634.924167282296
5551.5, 414148.5282574494, -1790117.2465908907, 1592.8518279744767, 368.51063333651075, 3.0040096649644737E9, -1336488.5163818484, 1837399.99999999, 1634.9241672822957
5552.0, 414944.9131574268, -1789932.8141147473, 1592.6877193903479, 369.2192590682141, 3.0040096649644737E9, -1336488.516381848, 1837399.99999999, 1634.924167282296
5552.5, 415741.2159242977, -1789748.0273440029, 1592.523295553794, 369.92781171762687, 3.0040096649644737E9, -1336488.516381848, 1837399.99999999, 1634.924167282296
5553.0, 416537.43640044396, -1789562.8863152335, 1592.3585564973607, 370.6362911444999, 3.004009664964474E9, -1336488.516381848, 1837399.99999999, 1634.924167282296
5553.5, 417333.5744282638, -1789377.3910650855, 1592.193502253656, 371.34469720859875, 3.004009664964474E9, -1336488.5163818477, 1837399.99999999, 1634.9241672822961
5554.0, 418129.62985017186, -1789191.5416302753, 1592.0281328553503, 372.0530297697033, 3.004009664964474E9, -1336488.516381848, 1837399.99999999, 1634.924167282296
5554.5, 418925.6025085989, -1789005.3380475896, 1591.8624483351764, 372.7612886876081, 3.0040096649644737E9, -1336488.516381848, 1837399.99999999, 1634.924167282296
5555.0, 419721.4922459922, -1788818.780353885, 1591.6964487259295, 373.4694738221222, 3.0040096649644737E9, -1336488.5163818484, 1837399.99999999, 1634.9241672822957
5555.5, 420517.29890481546, -1788631.868586088, 1591.5301340604672, 374.17758503306936, 3.0040096649644737E9, -1336488.5163818481, 1837399.99999999, 1634.924167282296
5556.0, 421313.02232754877, -1788444.602781196, 1591.3635043717093, 374.8856221802879, 3.004009664964474E9, -1336488.5163818481, 1837399.99999999, 1634.924167282296
5556.5, 422108.66235668876, -1788256.9829762753, 1591.196559692638, 375.59358512363076, 3.004009664964474E9, -1336488.5163818474, 1837399.9999999902, 1634.924167282296
5557.0, 422904.21883474855, -1788069.0092084631, 1591.0293000562979, 376.3014737229656, 3.0040096649644747E9, -1336488.5163818474, 1837399.9999999902, 1634.924167282296
5557.5, 423699.69160425774, -1787880.6815149665, 1590.861725495796, 377.0092878381749, 3.0040096649644747E9, -1336488.5163818472, 1837399.9999999902, 1634.9241672822961
5558.0, 424495.0805077625, -1787691.9999330624, 1590.6938360443014, 377.7170273291557, 3.0040096649644747E9, -1336488.5163818474, 1837399.9999999902, 1634.924167282296
5558.5, 425290.3853878257, -1787502.964500098, 1590.5256317350459, 378.42469205581995, 3.0040096649644747E9, -1336488.5163818474, 1837399.9999999902, 1634.924167282296
5559.0, 426085.6060870268, -1787313.5752534906, 1590.3571126013233, 379.1322818780943, 3.0040096649644747E9, -1336488.5163818477, 1837399.9999999902, 1634.924167282296
5559.5, 426880.7424479619, -1787123.8322307274, 1590.18827867649, 379.8397966559204, 3.0040096649644747E9, -1336488.5163818474, 1837399.9999999902, 1634.924167282296
5560.0, 427675.7943132437, -1786933.7354693655, 1590.0191299939643, 380.5472362492545, 3.0040096649644747E9, -1336488.5163818474, 1837399.9999999902, 1634.924167282296
5560.5, 428470.7615255018, -1786743.2850070323, 1589.8496665872271, 381.25460051806795, 3.0040096649644747E9, -1336488.5163818474, 1837399.9999999905, 1634.924167282296
5561.0, 429265.6439273825, -1786552.4808814249, 1589.6798884898217, 381.9618893223469, 3.004009664964474E9, -1336488.5163818474, 1837399.9999999902, 1634.924167282296
5561.5, 430060.4413615488, -1786361.3231303107, 1589.5097957353535, 382.66910252209243, 3.0040096649644747E9, -1336488.5163818474, 1837399.9999999905, 1634.924167282296
5562.0, 430855.1536706806, -1786169.8117915269, 1589.3393883574902, 383.37623997732067, 3.004009664964475E9, -1336488.5163818474, 1837399.9999999902, 1634.924167282296
5562.5, 431649.78069747466, -1785977.9469029808, 1589.1686663899616, 384.08330154806265, 3.004009664964475E9, -1336488.5163818472, 1837399.9999999905, 1634.9241672822961
5563.0, 432444.3222846446, -1785785.7285026496, 1588.9976298665601, 384.79028709436443, 3.004009664964475E9, -1336488.5163818474, 1837399.9999999902, 1634.924167282296
5563.5, 433238.7782749209, -1785593.1566285805, 1588.8262788211402, 385.49719647628723, 3.0040096649644747E9, -1336488.5163818474, 1837399.9999999902, 1634.924167282296
5564.0, 434033.148511051, -1785400.2313188908, 1588.6546132876188, 386.2040295539072, 3.004009664964475E9, -1336488.5163818474, 1837399.9999999905, 1634.924167282296
5564.5, 434827.43283579947, -1785206.9526117675, 1588.4826332999749, 386.9107861873157, 3.004009664964475E9, -1336488.5163818474, 1837399.9999999905, 1634.924167282296
5565.0, 435621.63109194767, -1785013.3205454675, 1588.3103388922495, 387.6174662366191, 3.004009664964475E9, -1336488.5163818472, 1837399.9999999905, 1634.9241672822961
5565.5, 436415.7431222941, -1784819.335158318, 1588.1377300985464, 388.3240695619391, 3.004009664964475E9, -1336488.5163818474, 1837399.9999999905, 1634.924167282296
5566.0, 437209.76876965427, -1784624.9964887162, 1587.9648069530313, 389.03059602341244, 3.004009664964475E9, -1336488.5163818472, 1837399.9999999905, 1634.9241672822961
5566.5, 438003.70787686086, -1784430.3045751287, 1587.7915694899318, 389.73704548119116, 3.004009664964475E9, -1336488.5163818472, 1837399.9999999905, 1634.9241672822961
5567.0, 438797.56028676365, -1784235.2594560923, 1587.6180177435385, 390.4434177954425, 3.004009664964475E9, -1336488.5163818474, 1837399.9999999905, 1634.924167282296
5567.5, 439591.3258422296, -1784039.8611702137, 1587.4441517482037, 391.14971282634895, 3.0040096649644747E9, -1336488.5163818472, 1837399.9999999905, 1634.9241672822961
5568.0, 440385.00438614277, -1783844.1097561696, 1587.269971538342, 391.85593043410836, 3.004009664964475E9, -1336488.5163818472, 1837399.9999999902, 1634.9241672822961
5568.5, 441178.5957614046, -1783648.0052527066, 1587.0954771484298, 392.56207047893383, 3.004009664964475E9, -1336488.516381847, 1837399.9999999902, 1634.9241672822961
5569.0, 441972.09981093364, -1783451.547698641, 1586.9206686130065, 393.2681328210539, 3.0040096649644747E9, -1336488.516381847, 1837399.9999999902, 1634.9241672822961
5569.5, 442765.5163776658, -1783254.7371328592, 1586.745545966673, 393.97411732071237, 3.004009664964475E9, -1336488.516381847, 1837399.9999999902, 1634.9241672822961
5570.0, 443558.84530455427, -1783057.5735943173, 1586.5701092440927, 394.6800238381686, 3.0040096649644747E9, -1336488.5163818472, 1837399.9999999902, 1634.9241672822961
5570.5, 444352.0864345696, -1782860.0571220412, 1586.394358479991, 395.38585223369734, 3.0040096649644747E9, -1336488.5163818477, 1837399.99999999, 1634.9241672822961
5571.0, 445145.2396106998, -1782662.1877551272, 1586.218293709156, 396.0916023675887, 3.004009664964475E9, -1336488.5163818467, 1837399.9999999902, 1634.9241672822964
5571.5, 445938.30467595014, -1782463.9655327406, 1586.0419149664367, 396.79727410014834, 3.0040096649644747E9, -1336488.5163818467, 1837399.9999999902, 1634.9241672822964
5572.0, 446731.28147334344, -1782265.3904941173, 1585.8652222867456, 397.5028672916975, 3.004009664964475E9, -1336488.5163818467, 1837399.9999999902, 1634.9241672822964
5572.5, 447524.1698459199, -1782066.4626785624, 1585.6882157050566, 398.2083818025729, 3.004009664964475E9, -1336488.516381847, 1837399.9999999902, 1634.9241672822961
5573.0, 448316.9696367373, -1781867.1821254513, 1585.510895256406, 398.9138174931268, 3.0040096649644747E9, -1336488.5163818474, 1837399.99999999, 1634.9241672822961
5573.5, 449109.68068887095, -1781667.5488742292, 1585.3332609758922, 399.6191742237272, 3.004009664964475E9, -1336488.5163818472, 1837399.99999999, 1634.9241672822964
5574.0, 449902.30284541374, -1781467.5629644108, 1585.1553128986754, 400.32445185475757, 3.004009664964475E9, -1336488.5163818474, 1837399.99999999, 1634.9241672822961
5574.5, 450694.83594947605, -1781267.224435581, 1584.9770510599785, 401.0296502466171, 3.0040096649644747E9, -1336488.5163818474, 1837399.99999999, 1634.9241672822961
5575.0, 451487.279844186, -1781066.533327394, 1584.798475495086, 401.73476925972074, 3.0040096649644747E9, -1336488.5163818474, 1837399.99999999, 1634.9241672822961
5575.5, 452279.6343726893, -1780865.4896795743, 1584.6195862393447, 402.43980875449904, 3.0040096649644747E9, -1336488.5163818474, 1837399.99999999, 1634.9241672822961
5576.0, 453071.8993781494, -1780664.093531916, 1584.4403833281635, 403.14476859139836, 3.004009664964475E9, -1336488.5163818467, 1837399.9999999902, 1634.9241672822964
5576.5, 453864.07470374746, -1780462.3449242825, 1584.2608667970133, 403.8496486308808, 3.0040096649644747E9, -1336488.516381847, 1837399.9999999902, 1634.9241672822961
5577.0, 454656.16019268235, -1780260.2438966078, 1584.0810366814271, 404.5544487334242, 3.004009664964475E9, -1336488.5163818474, 1837399.99999999, 1634.9241672822961
5577.5, 455448.15568817075, -1780057.790488895, 1583.9008930170003, 405.2591687595223, 3.0040096649644747E9, -1336488.5163818474, 1837399.99999999, 1634.9241672822961
5578.0, 456240.06103344716, -1779854.9847412175, 1583.7204358393897, 405.9638085696847, 3.0040096649644747E9, -1336488.5163818472, 1837399.99999999, 1634.9241672822964
5578.5, 457031.8760717639, -1779651.8266937179, 1583.5396651843146, 406.66836802443686, 3.0040096649644747E9, -1336488.5163818472, 1837399.99999999, 1634.9241672822964
5579.0, 457823.6006463912, -1779448.3163866089, 1583.3585810875563, 407.3728469843201, 3.0040096649644747E9, -1336488.5163818474, 1837399.99999999, 1634.9241672822961
5579.5, 458615.2346006172, -1779244.4538601725, 1583.1771835849581, 408.07724530989174, 3.004009664964474E9, -1336488.5163818474, 1837399.99999999, 1634.9241672822961
5580.0, 459406.7777777479, -1779040.2391547612, 1582.9954727124255, 408.781562861725, 3.004009664964474E9, -1336488.5163818474, 1837399.99999999, 1634.9241672822961
5580.5, 460198.2300211073, -1778835.6723107963, 1582.8134485059256, 409.48579950040903, 3.004009664964474E9, -1336488.5163818477, 1837399.99999999, 1634.9241672822961
5581.0, 460989.5911740375, -1778630.7533687695, 1582.631111001488, 410.1899550865492, 3.0040096649644747E9, -1336488.5163818474, 1837399.99999999, 1634.9241672822961
5581.5, 461780.8610798985, -1778425.4823692418, 1582.4484602352043, 410.8940294807668, 3.0040096649644747E9, -1336488.5163818472, 1837399.99999999, 1634.9241672822964
5582.0, 462572.0395820684, -1778219.8593528438, 1582.2654962432275, 411.5980225436991, 3.004009664964475E9, -1336488.5163818474, 1837399.9999999898, 1634.9241672822966
5582.5, 463363.12652394344, -1778013.8843602764, 1582.0822190617732, 412.3019341359996, 3.0040096649644747E9, -1336488.5163818474, 1837399.9999999898, 1634.9241672822966
5583.0, 464154.12174893793, -1777807.5574323095, 1581.8986287271186, 413.00576411833794, 3.0040096649644747E9, -1336488.5163818474, 1837399.9999999898, 1634.9241672822966
5583.5, 464945.0251004844, -1777600.878609783, 1581.7147252756033, 413.7095123513998, 3.0040096649644747E9, -1336488.5163818477, 1837399.9999999898, 1634.9241672822964
5584.0, 465735.83642203343, -1777393.8479336062, 1581.5305087436286, 414.4131786958871, 3.0040096649644747E9, -1336488.5163818477, 1837399.9999999898, 1634.9241672822964
5584.5, 466526.555557054, -1777186.4654447583, 1581.345979167658, 415.11676301251805, 3.004009664964474E9, -1336488.5163818477, 1837399.9999999898, 1634.9241672822964
5585.0, 467317.1823490332, -1776978.7311842882, 1581.1611365842166, 415.82026516202694, 3.0040096649644747E9, -1336488.5163818477, 1837399.9999999898, 1634.9241672822964
5585.5, 468107.7166414764, -1776770.645193314, 1580.9759810298917, 416.52368500516445, 3.004009664964474E9, -1336488.5163818481, 1837399.9999999895, 1634.9241672822964
5586.0, 468898.15827790735, -1776562.2075130239, 1580.7905125413326, 417.22702240269746, 3.0040096649644747E9, -1336488.5163818484, 1837399.9999999895, 1634.9241672822961
5586.5, 469688.5071018681, -1776353.4181846755, 1580.6047311552504, 417.93027721540926, 3.0040096649644747E9, -1336488.5163818474, 1837399.9999999898, 1634.9241672822966
5587.0, 470478.7629569191, -1776144.2772495958, 1580.4186369084182, 418.6334493040994, 3.0040096649644747E9, -1336488.516381848, 1837399.9999999895, 1634.9241672822966
5587.5, 471268.92568663915, -1775934.784749182, 1580.232229837671, 419.33653852958383, 3.0040096649644747E9, -1336488.516381848, 1837399.9999999895, 1634.9241672822966
5588.0, 472058.9951346256, -1775724.9407249, 1580.0455099799055, 420.03954475269495, 3.0040096649644747E9, -1336488.516381848, 1837399.9999999895, 1634.9241672822966
5588.5, 472848.9711444941, -1775514.745218286, 1579.8584773720809, 420.74246783428157, 3.004009664964475E9, -1336488.5163818477, 1837399.9999999895, 1634.9241672822966
5589.0, 473638.85355987883, -1775304.1982709458, 1579.6711320512177, 421.4453076352089, 3.004009664964475E9, -1336488.5163818474, 1837399.9999999895, 1634.9241672822968
5589.5, 474428.6422244326, -1775093.2999245543, 1579.4834740543986, 422.1480640163587, 3.004009664964475E9, -1336488.5163818474, 1837399.9999999895, 1634.9241672822968
5590.0, 475218.33698182675, -1774882.050220856, 1579.295503418768, 422.8507368386292, 3.004009664964475E9, -1336488.5163818474, 1837399.9999999895, 1634.9241672822968
5590.5, 476007.9376757511, -1774670.4492016654, 1579.1072201815325, 423.55332596293516, 3.0040096649644756E9, -1336488.5163818472, 1837399.9999999898, 1634.9241672822966
5591.0, 476797.4441499142, -1774458.4969088659, 1578.9186243799604, 424.255831250208, 3.004009664964475E9, -1336488.516381847, 1837399.9999999898, 1634.9241672822968
5591.5, 477586.8562480432, -1774246.193384411, 1578.7297160513817, 424.9582525613956, 3.004009664964475E9, -1336488.5163818477, 1837399.9999999895, 1634.9241672822966
5592.0, 478376.173813884, -1774033.5386703236, 1578.5404952331887, 425.6605897574626, 3.004009664964475E9, -1336488.5163818474, 1837399.9999999895, 1634.9241672822968
5592.5, 479165.396691201, -1773820.532808696, 1578.350961962835, 426.3628426993902, 3.0040096649644756E9, -1336488.5163818474, 1837399.9999999895, 1634.9241672822968
5593.0, 479954.52472377766, -1773607.1758416898, 1578.1611162778365, 427.0650112481763, 3.004009664964475E9, -1336488.5163818472, 1837399.9999999895, 1634.924167282297
5593.5, 480743.55775541597, -1773393.4678115365, 1577.9709582157707, 427.76709526483546, 3.0040096649644756E9, -1336488.516381847, 1837399.9999999895, 1634.924167282297
5594.0, 481532.49562993686, -1773179.408760537, 1577.7804878142767, 428.46909461039905, 3.0040096649644756E9, -1336488.5163818467, 1837399.9999999898, 1634.924167282297
5594.5, 482321.33819117997, -1772964.9987310611, 1577.5897051110562, 429.17100914591515, 3.004009664964476E9, -1336488.5163818465, 1837399.9999999898, 1634.924167282297
5595.0, 483110.0852830039, -1772750.237765549, 1577.3986101438718, 429.8728387324486, 3.0040096649644756E9, -1336488.5163818472, 1837399.9999999895, 1634.924167282297
5595.5, 483898.7367492862, -1772535.1259065098, 1577.2072029505487, 430.57458323108114, 3.0040096649644756E9, -1336488.516381847, 1837399.9999999895, 1634.924167282297
5596.0, 484687.2924339231, -1772319.6631965223, 1577.0154835689732, 431.2762425029113, 3.004009664964475E9, -1336488.516381847, 1837399.9999999895, 1634.924167282297
5596.5, 485475.7521808301, -1772103.8496782344, 1576.823452037094, 431.9778164090545, 3.0040096649644756E9, -1336488.5163818467, 1837399.9999999895, 1634.9241672822973
5597.0, 486264.1158339415, -1771887.685394364, 1576.6311083929213, 432.67930481064303, 3.0040096649644756E9, -1336488.516381847, 1837399.9999999893, 1634.924167282297
5597.5, 487052.3832372107, -1771671.1703876976, 1576.4384526745268, 433.3807075688261, 3.0040096649644756E9, -1336488.516381847, 1837399.9999999895, 1634.924167282297
5598.0, 487840.55423461006, -1771454.3047010922, 1576.2454849200446, 434.0820245447699, 3.0040096649644756E9, -1336488.5163818467, 1837399.9999999895, 1634.9241672822973
5598.5, 488628.6286701311, -1771237.0883774732, 1576.05220516767, 434.78325559965765, 3.0040096649644756E9, -1336488.516381847, 1837399.9999999895, 1634.924167282297
5599.0, 489416.6063877844, -1771019.5214598358, 1575.8586134556606, 435.4844005946894, 3.0040096649644756E9, -1336488.5163818467, 1837399.9999999893, 1634.9241672822973
5599.5, 490204.4872315998, -1770801.603991245, 1575.664709822335, 436.1854593910825, 3.0040096649644756E9, -1336488.5163818467, 1837399.9999999895, 1634.9241672822973
5600.0, 490992.27104562626, -1770583.3360148342, 1575.4704943060742, 436.88643185007106, 3.0040096649644756E9, -1336488.516381847, 1837399.9999999893, 1634.924167282297
5600.5, 491779.95767393184, -1770364.7175738073, 1575.2759669453208, 437.58731783290654, 3.004009664964475E9, -1336488.516381847, 1837399.9999999893, 1634.924167282297
5601.0, 492567.5469606039, -1770145.748711437, 1575.081127778579, 438.28811720085736, 3.004009664964475E9, -1336488.5163818467, 1837399.9999999893, 1634.9241672822973
5601.5, 493355.0387497492, -1769926.4294710653, 1574.8859768444147, 438.98882981520916, 3.004009664964475E9, -1336488.5163818467, 1837399.9999999893, 1634.9241672822973
5602.0, 494142.43288549356, -1769706.7598961038, 1574.6905141814555, 439.6894555372647, 3.004009664964475E9, -1336488.5163818467, 1837399.9999999893, 1634.9241672822973
5602.5, 494929.7292119823, -1769486.7400300333, 1574.4947398283907, 440.38999422834394, 3.004009664964475E9, -1336488.516381847, 1837399.9999999893, 1634.924167282297
5603.0, 495716.92757338006, -1769266.369916404, 1574.2986538239716, 441.0904457497841, 3.004009664964475E9, -1336488.5163818472, 1837399.9999999893, 1634.924167282297
